STATION,NAME,DATE,TMAX,TMIN
USW00024234,"SEATTLE BOEING FIELD, WA US",5/25/2019,57,53
USW00024234,"SEATTLE BOEING FIELD, WA US",5/26/2019,71,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/27/2019,78,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/28/2019,66,56
USW00024234,"SEATTLE BOEING FIELD, WA US",5/29/2019,71,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/30/2019,76,55
USW00024234,"SEATTLE BOEING FIELD, WA US",5/31/2019,77,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/1/2019,75,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/2/2019,75,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/3/2019,70,45
USW00024234,"SEATTLE BOEING FIELD, WA US",6/4/2019,74,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/5/2019,67,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/6/2019,65,50
USW00024234,"SEATTLE BOEING FIELD, WA US",6/7/2019,61,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/8/2019,69,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/9/2019,73,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/10/2019,78,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/11/2019,82,60
USW00024234,"SEATTLE BOEING FIELD, WA US",6/12/2019,94,66
USW00024234,"SEATTLE BOEING FIELD, WA US",6/13/2019,80,58
USW00024234,"SEATTLE BOEING FIELD, WA US",6/14/2019,70,57
USW00024234,"SEATTLE BOEING FIELD, WA US",6/15/2019,75,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/16/2019,77,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/17/2019,76,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/18/2019,65,57
USW00024234,"SEATTLE BOEING FIELD, WA US",6/19/2019,70,53
USW00024234,"SEATTLE BOEING FIELD, WA US",6/20/2019,69,50
USW00024234,"SEATTLE BOEING FIELD, WA US",6/21/2019,72,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/22/2019,67,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/23/2019,64,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/24/2019,70,53
USW00024234,"SEATTLE BOEING FIELD, WA US",6/25/2019,75,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/26/2019,72,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/27/2019,72,57
USW00024234,"SEATTLE BOEING FIELD, WA US",6/28/2019,74,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/29/2019,77,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/30/2019,80,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/1/2019,82,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/2/2019,62,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/3/2019,70,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/4/2019,75,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/5/2019,71,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/6/2019,73,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/7/2019,69,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/8/2019,76,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/9/2019,76,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/10/2019,72,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/11/2019,77,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/12/2019,80,61
USW00024234,"SEATTLE BOEING FIELD, WA US",7/13/2019,80,64
USW00024234,"SEATTLE BOEING FIELD, WA US",7/14/2019,80,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/15/2019,71,64
USW00024234,"SEATTLE BOEING FIELD, WA US",7/16/2019,80,63
USW00024234,"SEATTLE BOEING FIELD, WA US",7/17/2019,73,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/18/2019,74,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/19/2019,72,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/20/2019,79,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/21/2019,89,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/22/2019,83,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/23/2019,72,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/24/2019,77,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/25/2019,83,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/26/2019,88,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/27/2019,74,63
USW00024234,"SEATTLE BOEING FIELD, WA US",7/28/2019,78,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/29/2019,82,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/30/2019,77,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/31/2019,83,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/1/2019,86,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/2/2019,78,64
USW00024234,"SEATTLE BOEING FIELD, WA US",8/3/2019,80,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/4/2019,84,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/5/2019,85,63
USW00024234,"SEATTLE BOEING FIELD, WA US",8/6/2019,81,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/7/2019,79,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/8/2019,70,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/9/2019,76,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/10/2019,74,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/11/2019,72,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/12/2019,79,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/13/2019,84,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/14/2019,84,63
USW00024234,"SEATTLE BOEING FIELD, WA US",8/15/2019,80,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/16/2019,70,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/17/2019,74,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/18/2019,77,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/19/2019,76,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/20/2019,83,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/21/2019,71,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/22/2019,73,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/23/2019,73,55
USW00024234,"SEATTLE BOEING FIELD, WA US",8/24/2019,78,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/25/2019,75,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/26/2019,78,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/27/2019,82,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/28/2019,87,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/29/2019,79,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/30/2019,79,65
USW00024234,"SEATTLE BOEING FIELD, WA US",8/31/2019,78,63
USW00024234,"SEATTLE BOEING FIELD, WA US",9/1/2019,80,65
USW00024234,"SEATTLE BOEING FIELD, WA US",9/2/2019,77,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/3/2019,82,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/4/2019,75,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/5/2019,79,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/6/2019,80,62
USW00024234,"SEATTLE BOEING FIELD, WA US",9/7/2019,68,62
USW00024234,"SEATTLE BOEING FIELD, WA US",9/8/2019,74,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/9/2019,69,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/10/2019,72,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/11/2019,74,57
USW00024234,"SEATTLE BOEING FIELD, WA US",9/12/2019,80,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/13/2019,71,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/14/2019,68,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/15/2019,62,57
USW00024234,"SEATTLE BOEING FIELD, WA US",9/16/2019,69,51
USW00024234,"SEATTLE BOEING FIELD, WA US",9/17/2019,62,56
USW00024234,"SEATTLE BOEING FIELD, WA US",9/18/2019,68,55
USW00024234,"SEATTLE BOEING FIELD, WA US",9/19/2019,71,52
USW00024234,"SEATTLE BOEING FIELD, WA US",9/20/2019,68,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/21/2019,68,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/22/2019,65,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/23/2019,62,56
USW00024234,"SEATTLE BOEING FIELD, WA US",9/24/2019,70,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/25/2019,69,54
USW00024234,"SEATTLE BOEING FIELD, WA US",9/26/2019,69,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/27/2019,65,48
USW00024234,"SEATTLE BOEING FIELD, WA US",9/28/2019,60,48
USW00024234,"SEATTLE BOEING FIELD, WA US",9/29/2019,56,44
USW00024234,"SEATTLE BOEING FIELD, WA US",9/30/2019,60,40
USW00024234,"SEATTLE BOEING FIELD, WA US",10/1/2019,63,38
USW00024234,"SEATTLE BOEING FIELD, WA US",10/2/2019,65,40
USW00024234,"SEATTLE BOEING FIELD, WA US",10/3/2019,63,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/4/2019,62,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/5/2019,64,49
USW00024234,"SEATTLE BOEING FIELD, WA US",10/6/2019,63,41
USW00024234,"SEATTLE BOEING FIELD, WA US",10/7/2019,65,49
USW00024234,"SEATTLE BOEING FIELD, WA US",10/8/2019,54,41
USW00024234,"SEATTLE BOEING FIELD, WA US",10/9/2019,53,36
USW00024234,"SEATTLE BOEING FIELD, WA US",10/10/2019,57,34
USW00024234,"SEATTLE BOEING FIELD, WA US",10/11/2019,63,39
USW00024234,"SEATTLE BOEING FIELD, WA US",10/12/2019,58,42
USW00024234,"SEATTLE BOEING FIELD, WA US",10/13/2019,60,47
USW00024234,"SEATTLE BOEING FIELD, WA US",10/14/2019,61,43
USW00024234,"SEATTLE BOEING FIELD, WA US",10/15/2019,61,45
USW00024234,"SEATTLE BOEING FIELD, WA US",10/16/2019,60,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/17/2019,58,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/18/2019,53,49
USW00024234,"SEATTLE BOEING FIELD, WA US",10/19/2019,53,45
USW00024234,"SEATTLE BOEING FIELD, WA US",10/20/2019,54,45
USW00024234,"SEATTLE BOEING FIELD, WA US",10/21/2019,61,53
USW00024234,"SEATTLE BOEING FIELD, WA US",10/22/2019,60,49
USW00024234,"SEATTLE BOEING FIELD, WA US",10/23/2019,57,42
USW00024234,"SEATTLE BOEING FIELD, WA US",10/24/2019,61,45
USW00024234,"SEATTLE BOEING FIELD, WA US",10/25/2019,60,46
USW00024234,"SEATTLE BOEING FIELD, WA US",10/26/2019,55,42
USW00024234,"SEATTLE BOEING FIELD, WA US",10/27/2019,56,34
USW00024234,"SEATTLE BOEING FIELD, WA US",10/28/2019,52,33
USW00024234,"SEATTLE BOEING FIELD, WA US",10/29/2019,50,34
USW00024234,"SEATTLE BOEING FIELD, WA US",10/30/2019,52,30
USW00024234,"SEATTLE BOEING FIELD, WA US",10/31/2019,53,32
USW00024234,"SEATTLE BOEING FIELD, WA US",11/1/2019,55,39
USW00024234,"SEATTLE BOEING FIELD, WA US",11/2/2019,56,38
USW00024234,"SEATTLE BOEING FIELD, WA US",11/3/2019,56,35
USW00024234,"SEATTLE BOEING FIELD, WA US",11/4/2019,57,41
USW00024234,"SEATTLE BOEING FIELD, WA US",11/6/2019,55,41
USW00024234,"SEATTLE BOEING FIELD, WA US",11/7/2019,56,36
USW00024234,"SEATTLE BOEING FIELD, WA US",11/8/2019,61,36
USW00024234,"SEATTLE BOEING FIELD, WA US",11/9/2019,53,48
USW00024234,"SEATTLE BOEING FIELD, WA US",11/10/2019,55,50
USW00024234,"SEATTLE BOEING FIELD, WA US",11/11/2019,60,46
USW00024234,"SEATTLE BOEING FIELD, WA US",11/12/2019,52,48
USW00024234,"SEATTLE BOEING FIELD, WA US",11/13/2019,56,46
USW00024234,"SEATTLE BOEING FIELD, WA US",11/14/2019,56,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/15/2019,59,47
USW00024234,"SEATTLE BOEING FIELD, WA US",11/16/2019,54,48
USW00024234,"SEATTLE BOEING FIELD, WA US",11/17/2019,59,48
USW00024234,"SEATTLE BOEING FIELD, WA US",11/19/2019,53,42
USW00024234,"SEATTLE BOEING FIELD, WA US",11/20/2019,51,40
USW00024234,"SEATTLE BOEING FIELD, WA US",11/21/2019,47,32
USW00024234,"SEATTLE BOEING FIELD, WA US",11/22/2019,45,33
USW00024234,"SEATTLE BOEING FIELD, WA US",11/23/2019,53,34
USW00024234,"SEATTLE BOEING FIELD, WA US",11/24/2019,53,44
USW00024234,"SEATTLE BOEING FIELD, WA US",11/25/2019,47,38
USW00024234,"SEATTLE BOEING FIELD, WA US",11/26/2019,46,35
USW00024234,"SEATTLE BOEING FIELD, WA US",11/27/2019,49,38
USW00024234,"SEATTLE BOEING FIELD, WA US",11/28/2019,46,29
USW00024234,"SEATTLE BOEING FIELD, WA US",11/29/2019,43,26
USW00024234,"SEATTLE BOEING FIELD, WA US",11/30/2019,48,24
USW00024234,"SEATTLE BOEING FIELD, WA US",12/1/2019,45,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/2/2019,52,36
USW00024234,"SEATTLE BOEING FIELD, WA US",12/3/2019,55,43
USW00024234,"SEATTLE BOEING FIELD, WA US",12/4/2019,51,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/5/2019,51,46
USW00024234,"SEATTLE BOEING FIELD, WA US",12/6/2019,55,44
USW00024234,"SEATTLE BOEING FIELD, WA US",12/7/2019,51,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/8/2019,52,46
USW00024234,"SEATTLE BOEING FIELD, WA US",12/9/2019,48,42
USW00024234,"SEATTLE BOEING FIELD, WA US",12/10/2019,45,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/11/2019,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",12/12/2019,51,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/13/2019,50,44
USW00024234,"SEATTLE BOEING FIELD, WA US",12/14/2019,46,42
USW00024234,"SEATTLE BOEING FIELD, WA US",12/15/2019,43,35
USW00024234,"SEATTLE BOEING FIELD, WA US",12/16/2019,47,36
USW00024234,"SEATTLE BOEING FIELD, WA US",12/17/2019,49,33
USW00024234,"SEATTLE BOEING FIELD, WA US",12/18/2019,48,37
USW00024234,"SEATTLE BOEING FIELD, WA US",12/19/2019,54,41
USW00024234,"SEATTLE BOEING FIELD, WA US",12/20/2019,55,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/21/2019,53,43
USW00024234,"SEATTLE BOEING FIELD, WA US",12/22/2019,46,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/23/2019,45,36
USW00024234,"SEATTLE BOEING FIELD, WA US",12/24/2019,40,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/25/2019,44,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/26/2019,40,27
USW00024234,"SEATTLE BOEING FIELD, WA US",12/27/2019,44,37
USW00024234,"SEATTLE BOEING FIELD, WA US",12/28/2019,48,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/29/2019,53,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/30/2019,49,43
USW00024234,"SEATTLE BOEING FIELD, WA US",12/31/2019,55,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/1/2020,54,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/2/2020,51,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/3/2020,61,47
USW00024234,"SEATTLE BOEING FIELD, WA US",1/4/2020,47,42
USW00024234,"SEATTLE BOEING FIELD, WA US",1/5/2020,50,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/6/2020,52,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/7/2020,55,47
USW00024234,"SEATTLE BOEING FIELD, WA US",1/8/2020,47,34
USW00024234,"SEATTLE BOEING FIELD, WA US",1/9/2020,41,32
USW00024234,"SEATTLE BOEING FIELD, WA US",1/10/2020,46,35
USW00024234,"SEATTLE BOEING FIELD, WA US",1/11/2020,47,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/12/2020,46,33
USW00024234,"SEATTLE BOEING FIELD, WA US",1/13/2020,37,30
USW00024234,"SEATTLE BOEING FIELD, WA US",1/14/2020,37,29
USW00024234,"SEATTLE BOEING FIELD, WA US",1/15/2020,43,32
USW00024234,"SEATTLE BOEING FIELD, WA US",1/16/2020,46,34
USW00024234,"SEATTLE BOEING FIELD, WA US",1/17/2020,43,32
USW00024234,"SEATTLE BOEING FIELD, WA US",1/18/2020,53,39
USW00024234,"SEATTLE BOEING FIELD, WA US",1/19/2020,51,42
USW00024234,"SEATTLE BOEING FIELD, WA US",1/20/2020,53,43
USW00024234,"SEATTLE BOEING FIELD, WA US",1/21/2020,51,43
USW00024234,"SEATTLE BOEING FIELD, WA US",1/22/2020,49,44
USW00024234,"SEATTLE BOEING FIELD, WA US",1/23/2020,55,48
USW00024234,"SEATTLE BOEING FIELD, WA US",1/24/2020,53,47
USW00024234,"SEATTLE BOEING FIELD, WA US",1/25/2020,51,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/26/2020,54,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/27/2020,52,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/28/2020,52,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/29/2020,51,42
USW00024234,"SEATTLE BOEING FIELD, WA US",1/30/2020,48,44
USW00024234,"SEATTLE BOEING FIELD, WA US",1/31/2020,58,48
USW00024234,"SEATTLE BOEING FIELD, WA US",2/1/2020,54,37
USW00024234,"SEATTLE BOEING FIELD, WA US",2/2/2020,45,32
USW00024234,"SEATTLE BOEING FIELD, WA US",2/3/2020,44,35
USW00024234,"SEATTLE BOEING FIELD, WA US",2/4/2020,41,32
USW00024234,"SEATTLE BOEING FIELD, WA US",2/5/2020,51,41
USW00024234,"SEATTLE BOEING FIELD, WA US",2/6/2020,51,44
USW00024234,"SEATTLE BOEING FIELD, WA US",2/7/2020,52,44
USW00024234,"SEATTLE BOEING FIELD, WA US",2/8/2020,48,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/9/2020,48,32
USW00024234,"SEATTLE BOEING FIELD, WA US",2/10/2020,48,34
USW00024234,"SEATTLE BOEING FIELD, WA US",2/11/2020,47,34
USW00024234,"SEATTLE BOEING FIELD, WA US",2/12/2020,49,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/13/2020,48,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/14/2020,51,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/15/2020,47,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/16/2020,49,37
USW00024234,"SEATTLE BOEING FIELD, WA US",2/17/2020,49,34
USW00024234,"SEATTLE BOEING FIELD, WA US",2/18/2020,48,32
USW00024234,"SEATTLE BOEING FIELD, WA US",2/19/2020,53,30
USW00024234,"SEATTLE BOEING FIELD, WA US",2/20/2020,56,32
USW00024234,"SEATTLE BOEING FIELD, WA US",2/21/2020,56,31
USW00024234,"SEATTLE BOEING FIELD, WA US",2/22/2020,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",2/23/2020,50,39
USW00024234,"SEATTLE BOEING FIELD, WA US",2/24/2020,50,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/25/2020,52,34
USW00024234,"SEATTLE BOEING FIELD, WA US",2/26/2020,54,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/27/2020,58,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/28/2020,50,36
USW00024234,"SEATTLE BOEING FIELD, WA US",2/29/2020,49,35
USW00024234,"SEATTLE BOEING FIELD, WA US",3/1/2020,48,32
USW00024234,"SEATTLE BOEING FIELD, WA US",3/2/2020,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",3/3/2020,53,46
USW00024234,"SEATTLE BOEING FIELD, WA US",3/4/2020,52,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/5/2020,56,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/6/2020,44,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/7/2020,46,39
USW00024234,"SEATTLE BOEING FIELD, WA US",3/8/2020,49,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/9/2020,51,30
USW00024234,"SEATTLE BOEING FIELD, WA US",3/10/2020,51,33
USW00024234,"SEATTLE BOEING FIELD, WA US",3/11/2020,51,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/12/2020,51,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/13/2020,44,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/14/2020,44,35
USW00024234,"SEATTLE BOEING FIELD, WA US",3/15/2020,47,33
USW00024234,"SEATTLE BOEING FIELD, WA US",3/16/2020,54,35
USW00024234,"SEATTLE BOEING FIELD, WA US",3/17/2020,53,30
USW00024234,"SEATTLE BOEING FIELD, WA US",3/18/2020,58,32
USW00024234,"SEATTLE BOEING FIELD, WA US",3/19/2020,61,33
USW00024234,"SEATTLE BOEING FIELD, WA US",3/20/2020,62,36
USW00024234,"SEATTLE BOEING FIELD, WA US",3/21/2020,55,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/22/2020,57,36
USW00024234,"SEATTLE BOEING FIELD, WA US",3/23/2020,51,42
USW00024234,"SEATTLE BOEING FIELD, WA US",3/24/2020,50,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/25/2020,50,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/26/2020,49,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/27/2020,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",3/28/2020,56,46
USW00024234,"SEATTLE BOEING FIELD, WA US",3/29/2020,56,46
USW00024234,"SEATTLE BOEING FIELD, WA US",3/30/2020,50,39
USW00024234,"SEATTLE BOEING FIELD, WA US",3/31/2020,51,41
USW00024234,"SEATTLE BOEING FIELD, WA US",4/1/2020,51,38
USW00024234,"SEATTLE BOEING FIELD, WA US",4/2/2020,51,36
USW00024234,"SEATTLE BOEING FIELD, WA US",4/3/2020,50,39
USW00024234,"SEATTLE BOEING FIELD, WA US",4/4/2020,53,33
USW00024234,"SEATTLE BOEING FIELD, WA US",4/5/2020,56,45
USW00024234,"SEATTLE BOEING FIELD, WA US",4/6/2020,61,38
USW00024234,"SEATTLE BOEING FIELD, WA US",4/7/2020,57,40
USW00024234,"SEATTLE BOEING FIELD, WA US",4/8/2020,60,40
USW00024234,"SEATTLE BOEING FIELD, WA US",4/9/2020,67,42
USW00024234,"SEATTLE BOEING FIELD, WA US",4/10/2020,66,42
USW00024234,"SEATTLE BOEING FIELD, WA US",4/11/2020,60,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/12/2020,60,34
USW00024234,"SEATTLE BOEING FIELD, WA US",4/13/2020,64,32
USW00024234,"SEATTLE BOEING FIELD, WA US",4/14/2020,64,40
USW00024234,"SEATTLE BOEING FIELD, WA US",4/15/2020,65,46
USW00024234,"SEATTLE BOEING FIELD, WA US",4/16/2020,69,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/17/2020,69,40
USW00024234,"SEATTLE BOEING FIELD, WA US",4/18/2020,58,48
USW00024234,"SEATTLE BOEING FIELD, WA US",4/19/2020,65,47
USW00024234,"SEATTLE BOEING FIELD, WA US",4/20/2020,67,44
USW00024234,"SEATTLE BOEING FIELD, WA US",4/21/2020,58,49
USW00024234,"SEATTLE BOEING FIELD, WA US",4/22/2020,56,49
USW00024234,"SEATTLE BOEING FIELD, WA US",4/23/2020,59,49
USW00024234,"SEATTLE BOEING FIELD, WA US",4/24/2020,60,49
USW00024234,"SEATTLE BOEING FIELD, WA US",4/25/2020,63,50
USW00024234,"SEATTLE BOEING FIELD, WA US",4/26/2020,62,44
USW00024234,"SEATTLE BOEING FIELD, WA US",4/27/2020,61,50
USW00024234,"SEATTLE BOEING FIELD, WA US",4/28/2020,64,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/29/2020,70,50
USW00024234,"SEATTLE BOEING FIELD, WA US",4/30/2020,59,48
USW00024234,"SEATTLE BOEING FIELD, WA US",5/1/2020,66,41
USW00024234,"SEATTLE BOEING FIELD, WA US",5/2/2020,57,48
USW00024234,"SEATTLE BOEING FIELD, WA US",5/3/2020,58,44
USW00024234,"SEATTLE BOEING FIELD, WA US",5/4/2020,65,40
USW00024234,"SEATTLE BOEING FIELD, WA US",5/5/2020,71,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/6/2020,61,49
USW00024234,"SEATTLE BOEING FIELD, WA US",5/7/2020,66,45
USW00024234,"SEATTLE BOEING FIELD, WA US",5/8/2020,77,50
USW00024234,"SEATTLE BOEING FIELD, WA US",5/9/2020,87,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/10/2020,87,57
USW00024234,"SEATTLE BOEING FIELD, WA US",5/11/2020,77,55
USW00024234,"SEATTLE BOEING FIELD, WA US",5/12/2020,66,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/13/2020,66,53
USW00024234,"SEATTLE BOEING FIELD, WA US",5/14/2020,67,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/15/2020,69,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/16/2020,64,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/17/2020,70,54
USW00024234,"SEATTLE BOEING FIELD, WA US",5/18/2020,68,53
USW00024234,"SEATTLE BOEING FIELD, WA US",5/19/2020,65,53
USW00024234,"SEATTLE BOEING FIELD, WA US",5/20/2020,60,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/21/2020,58,47
USW00024234,"SEATTLE BOEING FIELD, WA US",5/22/2020,61,48
USW00024234,"SEATTLE BOEING FIELD, WA US",5/23/2020,64,49
USW00024234,"SEATTLE BOEING FIELD, WA US",5/24/2020,71,51
USW00024234,"SEATTLE BOEING FIELD, WA US",5/25/2020,64,55
USW00024234,"SEATTLE BOEING FIELD, WA US",5/26/2020,68,53
USW00024234,"SEATTLE BOEING FIELD, WA US",5/27/2020,73,50
USW00024234,"SEATTLE BOEING FIELD, WA US",5/28/2020,79,59
USW00024234,"SEATTLE BOEING FIELD, WA US",5/29/2020,78,59
USW00024234,"SEATTLE BOEING FIELD, WA US",5/30/2020,59,52
USW00024234,"SEATTLE BOEING FIELD, WA US",5/31/2020,63,50
USW00024234,"SEATTLE BOEING FIELD, WA US",6/1/2020,68,50
USW00024234,"SEATTLE BOEING FIELD, WA US",6/2/2020,66,50
USW00024234,"SEATTLE BOEING FIELD, WA US",6/3/2020,66,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/4/2020,69,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/5/2020,67,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/6/2020,65,52
